            dY             K1          K2/K1          K3/K1          K4/K2          K5/K1          K6/K2          K7/K1          K8/K2 
           0.2        8.64998       0.974703       0.925405       0.852157       0.651967         0.3346      -0.236999       -1.14868 
           0.4        17.3097       0.949378       0.853324       0.712036       0.362619      -0.159677      -0.884153       -1.69767 
           0.6        25.9801       0.924021       0.783756        0.57965       0.126489      -0.504606       -1.10207       -1.24909 
           0.8        34.6457       0.898678       0.716831       0.455245     -0.0613376      -0.720494       -1.02438      -0.274971 
             1        43.2679       0.873463       0.652823       0.339308       -0.20553       -0.82711      -0.762097       0.865073 
           1.2        51.7818       0.848564       0.592145       0.232503      -0.310853      -0.844409      -0.405763        1.91421 
           1.4        60.0972       0.824245       0.535308       0.135553      -0.382422       -0.79275     -0.0257682        2.71241 
           1.6        68.1037        0.80083       0.482846      0.0490821      -0.425781      -0.692415       0.327957        3.18816 
           1.8        75.6803       0.778672       0.435246     -0.0265335      -0.446756      -0.562582       0.625407        3.34347 
             2        82.7072       0.758122       0.392878     -0.0912646      -0.451138      -0.420083       0.854176        3.23182 
           2.2        89.0794       0.739487       0.355936      -0.145473      -0.444296      -0.278366         1.0154        2.93297 
           2.4         94.721       0.722988       0.324405      -0.189899      -0.430836        -0.1469        1.11881        2.52999 
           2.6        99.5945       0.708735       0.298053      -0.225582      -0.414365     -0.0312304        1.17792        2.09304 
           2.8        103.701       0.696725       0.276487       -0.25371       -0.39745      0.0663337        1.20626        1.67215 
             3        107.063       0.686893       0.259267      -0.275416      -0.381783       0.145511        1.21525        1.29863 
           3.2        109.721       0.679119        0.24593      -0.291737      -0.368363       0.207293        1.21363       0.988632 
           3.4        111.739       0.673217       0.235967      -0.303632      -0.357621       0.253551        1.20742       0.746405 
           3.6        113.202       0.668941       0.228836      -0.311983      -0.349562       0.286651        1.20033       0.567934 
           3.8        114.207       0.666001       0.223976      -0.317593      -0.343896       0.309182        1.19421        0.44406 
             4        114.859       0.664095       0.220845      -0.321173       -0.34017        0.32368        1.18972       0.363337 
           4.2        115.255       0.662936       0.218949      -0.323328      -0.337886       0.332453         1.1868       0.314116 
           4.4        115.479        0.66228       0.217876      -0.324542      -0.336584       0.337411        1.18507       0.286171 
           4.6        115.597       0.661935       0.217314      -0.325177      -0.335899       0.340011        1.18414       0.271482 
           4.8        115.654       0.661768       0.217042      -0.325484      -0.335567       0.341266        1.18369       0.264379 
             5         115.68       0.661694       0.216921       -0.32562       -0.33542       0.341824        1.18349       0.261222 
           5.2         115.69       0.661664       0.216873      -0.325675      -0.335361       0.342047        1.18341        0.25996 
           5.4        115.694       0.661653       0.216855      -0.325695      -0.335339       0.342129        1.18338       0.259494 
           5.6        115.695        0.66165       0.216849      -0.325701      -0.335332       0.342156        1.18337        0.25934 
           5.8        115.695       0.661649       0.216848      -0.325703       -0.33533       0.342163        1.18336       0.259302 
             6        115.695       0.661649       0.216848      -0.325703       -0.33533       0.342164        1.18336       0.259294 
           6.2        115.695       0.661649       0.216848      -0.325704       -0.33533       0.342165        1.18336       0.259291 
           6.4        115.695       0.661649       0.216847      -0.325704       -0.33533       0.342165        1.18336       0.259288 
           6.6        115.695       0.661649       0.216847      -0.325704       -0.33533       0.342165        1.18336       0.259288 
           6.8        115.695       0.661649       0.216847      -0.325704       -0.33533       0.342165        1.18336       0.259288 
             7        115.695       0.661649       0.216847      -0.325704       -0.33533       0.342165        1.18336       0.259288 
           7.2        115.695       0.661649       0.216847      -0.325704       -0.33533       0.342165        1.18336       0.259288 
           7.4        115.695       0.661649       0.216847      -0.325704       -0.33533       0.342165        1.18336       0.259288 
           7.6        115.695       0.661649       0.216847      -0.325704       -0.33533       0.342165        1.18336       0.259288 
           7.8        115.695       0.661649       0.216847      -0.325704       -0.33533       0.342165        1.18336       0.259288 
             8        115.695       0.661649       0.216847      -0.325704       -0.33533       0.342165        1.18336       0.259288 
