                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2              5.10556           -0.0061133           9.6621e-05         -2.40807e-06           8.1512e-08         -3.47893e-09          1.79652e-10         -2.13766e-11 
                 0.4              10.2213           -0.0122388          0.000387258         -1.93224e-05          1.30942e-06         -1.11884e-07          1.15257e-08         -1.37029e-09 
                 0.6              15.3576           -0.0183889          0.000874245         -6.55408e-05          6.67335e-06          -8.5674e-07          1.32603e-07         -2.40087e-08 
                 0.8               20.525           -0.0245763           0.00156154         -0.000156455          2.12903e-05         -3.65298e-06          7.55627e-07         -1.82863e-07 
                   1              25.7343           -0.0308138           0.00245476         -0.000308373          5.26134e-05         -1.13185e-05          2.93547e-06         -8.90598e-07 
                 1.2              30.9965           -0.0371147           0.00356132         -0.000538863          0.000110739         -2.86941e-05          8.96359e-06         -3.27556e-06 
                 1.4              36.3227           -0.0434922           0.00489038         -0.000867113          0.000208816         -6.34049e-05          2.32101e-05         -9.93914e-06 
                 1.6               41.724           -0.0499595           0.00645293          -0.00131431          0.000363573         -0.000126812          5.33238e-05         -2.62301e-05 
                 1.8              47.2107           -0.0565292           0.00826164          -0.00190398          0.000595951         -0.000235197          0.000111905         -6.22849e-05 
                   2              52.7922           -0.0632125            0.0103306          -0.00266226          0.000931815         -0.000411227           0.00021879         -0.000136173 
                 2.2              58.4763           -0.0700185            0.0126749           -0.0036181           0.00140271         -0.000685695          0.000404099         -0.000278587 
                 2.4              64.2684           -0.0769538            0.0153102          -0.00480322           0.00204662          -0.00109955          0.000712181         -0.000539611 
                 2.6              70.1705           -0.0840209            0.0182514          -0.00625179           0.00290849           -0.0017061           0.00120652         -0.000998121 
                 2.8              76.1816           -0.0912185            0.0215122          -0.00800001           0.00404063          -0.00257324           0.00197563          -0.00177439 
                   3               82.297            -0.098541            0.0251046           -0.0100854           0.00550282          -0.00378574           0.00313986          -0.00304641 
                 3.2              88.5087            -0.105979            0.0290374           -0.0125458           0.00736194          -0.00544703           0.00485872          -0.00506992 
                 3.4              94.8063            -0.113519            0.0333166           -0.0154189           0.00969168          -0.00768101           0.00733892          -0.00820281 
                 3.6              101.178            -0.121148             0.037945            -0.018741            0.0125715           -0.0106329            0.0108421           -0.0129328 
                 3.8              107.609             -0.12885            0.0429226           -0.0225471            0.0160861           -0.0144704            0.0156931           -0.0199091 
                   4              114.087            -0.136606            0.0482457           -0.0268689            0.0203233           -0.0193826            0.0222856           -0.0299747 
                 4.2              120.596            -0.144399            0.0539076           -0.0317349            0.0253734           -0.0255795            0.0310886           -0.0442004 
                 4.4               127.12            -0.152211            0.0598982           -0.0371692            0.0313261           -0.0332891            0.0426474           -0.0639146 
                 4.6              133.644            -0.160023            0.0662041           -0.0431906             0.038269           -0.0427542            0.0575843           -0.0907292 
                 4.8              140.152            -0.167815            0.0728085           -0.0498121            0.0462852           -0.0542277            0.0765942            -0.126557 
                   5              146.627            -0.175569            0.0796922           -0.0570408             0.055451           -0.0679683             0.100438            -0.173622 
                 5.2              153.057            -0.183268            0.0868342           -0.0648782            0.0658355           -0.0842353             0.129934             -0.23446 
                 5.4              159.426            -0.190894            0.0942113            -0.073319            0.0774968            -0.103282             0.165943            -0.311897 
                 5.6              165.721            -0.198432             0.101799            -0.082352            0.0904817            -0.125349             0.209351            -0.409021 
                 5.8               171.93            -0.205866             0.109569           -0.0919589             0.104822            -0.150656             0.261044            -0.529124 
                   6              178.038            -0.213179             0.117492            -0.102112             0.120531            -0.179387             0.321869            -0.675591 
                 6.2              184.028            -0.220352             0.125532             -0.11277              0.13759            -0.211667             0.392567             -0.85171 
                 6.4               189.88            -0.227359             0.133643            -0.123874             0.155944            -0.247532             0.473683             -1.06038 
                 6.6              195.569             -0.23417              0.14177            -0.135344             0.175488            -0.286898             0.565462             -1.30375 
                 6.8               201.06            -0.240745             0.149842            -0.147067             0.196041            -0.329499              0.66766             -1.58261 
                   7              206.315            -0.247038             0.157778            -0.158903             0.217356            -0.374874             0.779457              -1.8959 
                 7.2              211.291            -0.252997             0.165481            -0.170681             0.239098            -0.422319             0.899287             -2.24013 
                 7.4              215.943            -0.258566             0.172847            -0.182203             0.260858            -0.470895               1.0248             -2.60898 
                 7.6              220.225            -0.263693              0.17977            -0.193259             0.282173            -0.519473              1.15294              -2.9934 
                 7.8                224.1            -0.268333             0.186152             -0.20364             0.302561            -0.566807              1.28013              -3.3821 
                   8              227.539            -0.272451              0.19191            -0.213162             0.321569            -0.611663              1.40264             -3.76266 
                 8.2              230.531            -0.276034              0.19699            -0.221681             0.338817            -0.652945              1.51699             -4.12291 
                 8.4              233.079            -0.279085             0.201369            -0.229114              0.35405            -0.689843              1.62043             -4.45274 
                 8.6              235.199            -0.281623             0.205049            -0.235422             0.367106            -0.721786              1.71088             -4.74405 
                 8.8              236.912            -0.283674             0.208046            -0.240602             0.377916            -0.748451              1.78701             -4.99121 
                   9               238.25            -0.285277             0.210403            -0.244704              0.38653            -0.769837              1.84845             -5.19201 
                 9.2              239.256            -0.286481             0.212184            -0.247816             0.393099            -0.786224              1.89577             -5.34739 
                 9.4              239.979            -0.287346             0.213467            -0.250069              0.39787             -0.79817              1.93039             -5.46148 
                 9.6              240.472            -0.287937             0.214345            -0.251613             0.401149            -0.806402               1.9543             -5.54051 
                 9.8               240.79            -0.288317             0.214912            -0.252612             0.403274            -0.811745              1.96985             -5.59197 
                  10              240.982            -0.288547             0.215255            -0.253217             0.404563             -0.81499               1.9793             -5.62328 
                10.2               241.09            -0.288677             0.215449            -0.253559              0.40529            -0.816822              1.98465             -5.64099 
                10.4              241.146            -0.288744              0.21555            -0.253736             0.405669            -0.817776              1.98743             -5.65022 
                10.6              241.173            -0.288777             0.215598            -0.253822             0.405852            -0.818237              1.98877             -5.65467 
                10.8              241.185            -0.288791             0.215619            -0.253859             0.405932            -0.818437              1.98936             -5.65662 
                  11               241.19            -0.288797             0.215628            -0.253874             0.405964            -0.818518              1.98959              -5.6574 
                11.2              241.192            -0.288799             0.215631             -0.25388             0.405975            -0.818546              1.98967             -5.65766 
                11.4              241.192            -0.288799             0.215632            -0.253881             0.405978            -0.818556               1.9897             -5.65776 
                11.6              241.192              -0.2888             0.215632            -0.253882              0.40598            -0.818558              1.98971             -5.65779 
                11.8              241.192              -0.2888             0.215632            -0.253882              0.40598            -0.818559              1.98971             -5.65779 
                  12              241.192              -0.2888             0.215632            -0.253882              0.40598            -0.818559              1.98971             -5.65779 
                12.2              241.192              -0.2888             0.215632            -0.253882              0.40598            -0.818559              1.98971              -5.6578 
                12.4              241.192              -0.2888             0.215632            -0.253882              0.40598            -0.818559              1.98971              -5.6578 
                12.6              241.192              -0.2888             0.215632            -0.253882              0.40598            -0.818559              1.98971              -5.6578 
                12.8              241.192              -0.2888             0.215632            -0.253882              0.40598            -0.818559              1.98971              -5.6578 
                  13              241.192              -0.2888             0.215632            -0.253882              0.40598            -0.818559              1.98971              -5.6578 
                13.2              241.192              -0.2888             0.215632            -0.253882              0.40598            -0.818559              1.98971              -5.6578 
                13.4              241.192              -0.2888             0.215632            -0.253882              0.40598            -0.818559              1.98971              -5.6578 
                13.6              241.192              -0.2888             0.215632            -0.253882              0.40598            -0.818559              1.98971              -5.6578 
                13.8              241.192              -0.2888             0.215632            -0.253882              0.40598            -0.818559              1.98971              -5.6578 
                  14              241.192              -0.2888             0.215632            -0.253882              0.40598            -0.818559              1.98971              -5.6578 
