                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2              5.37113             -0.01026          0.000247074         -9.12002e-06          4.51426e-07          -2.7985e-08          2.08285e-09         -1.76103e-10 
                 0.4              10.7667           -0.0205667          0.000992799         -7.34592e-05          7.28877e-06         -9.05754e-07          1.35167e-07         -2.35463e-08 
                 0.6               16.211           -0.0309664           0.00225069         -0.000250743          3.74596e-05         -7.00884e-06          1.57482e-06         -4.12952e-07 
                 0.8              21.7279           -0.0415048           0.00404325          -0.00060374          0.000120891         -3.03168e-05          9.13012e-06         -3.20885e-06 
                   1              27.3404           -0.0522259           0.00640184          -0.00120285          0.000303069         -9.56355e-05          3.62409e-05         -1.60273e-05 
                 1.2              33.0699           -0.0631705           0.00936618          -0.00212862          0.000648719         -0.000247607          0.000113494         -6.07102e-05 
                 1.4              38.9355            -0.074375            0.0129834          -0.00347404           0.00124654         -0.000560177          0.000302306         -0.000190392 
                 1.6              44.9523           -0.0858684            0.0173061          -0.00534632           0.00221479           -0.0011491          0.000715955         -0.000520588 
                 1.8              51.1309           -0.0976708            0.0223905          -0.00786773           0.00370731          -0.00218784           0.00155051          -0.00128237 
                   2              57.4757            -0.109791            0.0282921           -0.0111751           0.00591916          -0.00392661           0.00312808          -0.00290816 
                 2.2              63.9845            -0.122224            0.0350626           -0.0154177           0.00909118          -0.00671379           0.00595412          -0.00616237 
                 2.4              70.6478            -0.134952            0.0427458           -0.0207536             0.013512           -0.0110177            0.0107886           -0.0123288 
                 2.6              77.4497            -0.147945             0.051373           -0.0273437            0.0195165           -0.0174459            0.0187279            -0.023462 
                 2.8              84.3678             -0.16116            0.0609607           -0.0353451            0.0274809           -0.0267597             0.031292           -0.0427038 
                   3              91.3751            -0.174546            0.0715075           -0.0449036            0.0378124           -0.0398782            0.0505055           -0.0746488 
                 3.2              98.4406            -0.188042            0.0829935           -0.0561462            0.0509354           -0.0578718            0.0789618            -0.125732 
                 3.4              105.531            -0.201585            0.0953788           -0.0691723            0.0672721           -0.0819382              0.11985            -0.204585 
                 3.6               112.61            -0.215109             0.108605           -0.0840483             0.087223            -0.113365             0.176943            -0.322304 
                 3.8              119.644            -0.228546             0.122597            -0.100803             0.111146            -0.153482             0.254523            -0.492578 
                   4                126.6            -0.241833             0.137266            -0.119426             0.139334            -0.203594             0.357251            -0.731582 
                 4.2              133.447            -0.254911             0.152515            -0.139869             0.172011            -0.264933             0.490026             -1.05775 
                 4.4              140.159            -0.267734             0.168244            -0.162056              0.20932            -0.338615             0.657815             -1.49136 
                 4.6              146.719            -0.280264             0.184361            -0.185891             0.251345            -0.425627             0.865549             -2.05416 
                 4.8              153.114             -0.29248             0.200783            -0.211273             0.298116            -0.526833              1.11806             -2.76908 
