                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2             0.787314          -0.00212106          1.76093e-05         -2.71738e-07          6.23455e-09         -1.91147e-10          7.79751e-12          1.03967e-11 
                 0.4              1.55747          -0.00419589          6.89105e-05          -2.1036e-06          9.54748e-08         -5.78885e-09          4.40888e-10         -1.81027e-11 
                 0.6              2.29463          -0.00618183          0.000149579         -6.72733e-06          4.49843e-07         -4.01838e-08          4.50561e-09         -6.27832e-10 
                 0.8              2.98544          -0.00804291            0.0002532         -1.48161e-05          1.28898e-06         -1.49808e-07          2.18531e-08         -3.82754e-09 
                   1              3.61988          -0.00975211           0.00037225         -2.64112e-05          2.78604e-06         -3.92609e-07          6.94415e-08         -1.48017e-08 
                 1.2              4.19164           -0.0112925          0.000499133         -4.10072e-05            5.009e-06          -8.1736e-07          1.67404e-07         -4.13222e-08 
                 1.4               4.6982           -0.0126572          0.000627061         -5.77432e-05          7.90566e-06         -1.44593e-06          3.31932e-07         -9.18354e-08 
                 1.6              5.14032           -0.0138483          0.000750635         -7.56273e-05          1.13286e-05         -2.26696e-06          5.69381e-07          -1.7235e-07 
                 1.8              5.52152           -0.0148752          0.000866094         -9.37309e-05          1.50816e-05         -3.24179e-06          8.74605e-07         -2.84371e-07 
                   2              5.84722           -0.0157527          0.000971285         -0.000111316          1.89676e-05         -4.31757e-06          1.23355e-06         -4.24741e-07 
                 2.2              6.12412           -0.0164987           0.00106546         -0.000127891          2.28239e-05         -5.44141e-06          1.62826e-06         -5.87177e-07 
                 2.4              6.35958            -0.017133           0.00114896         -0.000143216          2.65415e-05           -6.571e-06          2.04187e-06         -7.64677e-07 
                 2.6              6.56115            -0.017676           0.00122295          -0.00015727            3.007e-05         -7.68054e-06          2.46229e-06         -9.51301e-07 
                 2.8              6.73626           -0.0181478            0.0012891         -0.000170202           3.3411e-05         -8.76165e-06          2.88386e-06         -1.14392e-06 
                   3              6.89183           -0.0185669           0.00134933         -0.000182268           3.6606e-05         -9.82122e-06          3.30727e-06         -1.34219e-06 
                 3.2              7.03397           -0.0189498           0.00140556         -0.000193779          3.97205e-05         -1.08766e-05          3.73819e-06         -1.54836e-06 
                 3.4              7.16774           -0.0193102           0.00145953         -0.000205047          4.28294e-05         -1.19509e-05          4.18555e-06         -1.76662e-06 
                 3.6              7.29745           -0.0196597           0.00151283         -0.000216382           4.6015e-05         -1.30722e-05           4.6611e-06         -2.00295e-06 
                 3.8              7.42752           -0.0200101           0.00156724          -0.00022816          4.93844e-05         -1.42795e-05          5.18233e-06         -2.26661e-06 
                   4              7.56083           -0.0203692             0.001624         -0.000240666          5.30262e-05         -1.56077e-05          5.76602e-06         -2.56716e-06 
                 4.2              7.69524           -0.0207313           0.00168226         -0.000253731          5.68987e-05         -1.70452e-05          6.40905e-06         -2.90419e-06 
