                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2              6.19487          -0.00741763          0.000142249         -4.30167e-06          1.76676e-07          -9.1495e-09          5.71548e-10         -4.93296e-11 
                 0.4              12.4021           -0.0148501          0.000570134         -3.45165e-05          2.83812e-06         -2.94245e-07          3.67778e-08         -5.36921e-09 
                 0.6              18.6343           -0.0223123           0.00128709         -0.000117079          1.44643e-05         -2.25317e-06          4.23137e-07         -9.29461e-08 
                 0.8              24.9041           -0.0298197           0.00229894         -0.000279482          4.61459e-05         -9.60695e-06           2.4112e-06         -7.07957e-07 
                   1              31.2246           -0.0373878           0.00361394          -0.00055085          0.000114035         -2.97658e-05          9.36681e-06         -3.44812e-06 
                 1.2              37.6092           -0.0450326           0.00524292         -0.000962548          0.000240008         -7.54572e-05          2.86003e-05         -1.26811e-05 
                 1.4              44.0711             -0.05277           0.00719935          -0.00154882          0.000452548         -0.000166725          7.40509e-05         -3.84749e-05 
                 1.6              50.6234           -0.0606156           0.00949923          -0.00234744          0.000787871         -0.000333417          0.000170105         -0.000101522 
                 1.8              57.2785           -0.0685843             0.012161          -0.00340029           0.00129127         -0.000618287           0.00035691         -0.000241014 
                   2              64.0475           -0.0766894            0.0152051          -0.00475388           0.00201864          -0.00108079          0.000697624         -0.000526765 
                 2.2              70.9393           -0.0849415            0.0186535          -0.00645955           0.00303807          -0.00180164           0.00128804          -0.00107724 
                 2.4              77.9602           -0.0933482            0.0225285          -0.00857353           0.00443141          -0.00288799           0.00226906          -0.00208551 
                 2.6               85.113            -0.101913             0.026852           -0.0111565           0.00629553           -0.0044793           0.00384222          -0.00385542 
                 2.8              92.3962            -0.110634            0.0316442           -0.0142726           0.00874312          -0.00675309           0.00628829          -0.00684984 
                   3              99.8046            -0.119504            0.0369221           -0.0179884            0.0119028          -0.00993077           0.00998871           -0.0117531 
                 3.2              107.329            -0.128514            0.0426993           -0.0223714            0.0159191            -0.014283            0.0154494           -0.0195489 
                 3.4              114.958            -0.137649             0.048985           -0.0274889             0.020951           -0.0201337            0.0233259           -0.0316134 
                 3.6              122.677            -0.146891            0.0557844           -0.0334065            0.0271708           -0.0278643            0.0344499           -0.0498247 
                 3.8              130.471            -0.156224             0.063098            -0.040187            0.0347623           -0.0379145            0.0498536            -0.076684 
                   4              138.324            -0.165627            0.0709219           -0.0478887            0.0439176           -0.0507829            0.0707931            -0.115447 
                 4.2              146.218            -0.175079            0.0792481           -0.0565647            0.0548347           -0.0670253            0.0987681            -0.170259 
