                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2              1.04692          -0.00251462          2.41981e-05         -4.28882e-07          1.12487e-08         -3.93047e-10          1.72661e-11          3.47493e-12 
                 0.4              2.08158           -0.0049998          9.56625e-05         -3.37115e-06          1.75802e-07         -1.22135e-08          1.06336e-09         -1.25834e-10 
                 0.6              3.09221          -0.00742724          0.000211101          -1.1051e-05          8.56094e-07         -8.83517e-08          1.14253e-08         -1.77122e-09 
                 0.8              4.06795           -0.0097709          0.000365347         -2.51608e-05          2.56419e-06         -3.48137e-07          5.92194e-08         -1.21312e-08 
                   1              4.99933            -0.012008          0.000551794         -4.67015e-05          5.84915e-06         -9.75952e-07          2.04028e-07         -5.13235e-08 
                 1.2              5.87862             -0.01412          0.000762966         -7.59318e-05          1.11828e-05         -2.19407e-06          5.39352e-07         -1.59581e-07 
                 1.4              6.70018           -0.0160933          0.000991119         -0.000112423          1.88708e-05         -4.21989e-06          1.18232e-06         -3.98744e-07 
                 1.6               7.4605           -0.0179195           0.00122882         -0.000155203           2.9008e-05         -7.22286e-06          2.25332e-06         -8.46169e-07 
                 1.8              8.15828           -0.0195956           0.00146944         -0.000202952          4.14804e-05         -1.12945e-05          3.85311e-06         -1.58224e-06 
                   2              8.79419            -0.021123           0.00170744         -0.000254205          5.60055e-05         -1.64381e-05          6.04496e-06         -2.67581e-06 
                 2.2              9.37045           -0.0225071           0.00193854         -0.000307523          7.21918e-05         -2.25773e-05          8.84666e-06         -4.17257e-06 
                 2.4              9.89042            -0.023756           0.00215965          -0.00036161          8.95996e-05         -2.95764e-05          1.22323e-05         -6.08954e-06 
                 2.6              10.3582           -0.0248796           0.00236876         -0.000415382          0.000107791          -3.7264e-05          1.61406e-05         -8.41522e-06 
                 2.8              10.7782           -0.0258884           0.00256476         -0.000467988          0.000126366         -4.54571e-05          2.04878e-05         -1.11148e-05 
                   3              11.1551           -0.0267936           0.00274724         -0.000518814          0.000144989         -5.39796e-05          2.51795e-05         -1.41378e-05 
                 3.2              11.4935           -0.0276064           0.00291646          -0.00056748            0.0001634         -6.26799e-05          3.01249e-05         -1.74277e-05 
                 3.4              11.7983           -0.0283385           0.00307319         -0.000613834          0.000181434         -7.14433e-05          3.52473e-05         -2.09318e-05 
                 3.6              12.0743           -0.0290015           0.00321866         -0.000657929          0.000199017         -8.02002e-05          4.04933e-05         -2.46097e-05 
                 3.8              12.3263           -0.0296068           0.00335444         -0.000699996          0.000216162         -8.89275e-05           4.5837e-05         -2.84388e-05 
                   4              12.5589           -0.0301655           0.00348224         -0.000740378          0.000232946         -9.76411e-05           5.1278e-05          -3.2415e-05 
                 4.2              12.7761           -0.0306873           0.00360373         -0.000779461          0.000249485         -0.000106382          5.68347e-05          -3.6549e-05 
