                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2               2.1283           -0.0040655          6.03761e-05         -1.62033e-06          6.37074e-08         -3.31674e-09          2.15162e-10          -2.3076e-11 
                 0.4              4.24614          -0.00811103          0.000240319         -1.28673e-05          1.00933e-06         -1.04839e-07          1.35903e-08         -2.12565e-09 
                 0.6               6.3432           -0.0121168          0.000536309          -4.2897e-05          5.02676e-06         -7.79994e-07          1.51038e-07          -3.5071e-08 
                 0.8              8.40936           -0.0160636          0.000942594         -9.99521e-05          1.55277e-05         -3.19423e-06          8.20002e-07         -2.52692e-07 
                   1              10.4349           -0.0199329           0.00145137         -0.000190973          3.68141e-05         -9.39719e-06          2.99346e-06         -1.14462e-06 
                 1.2              12.4107            -0.023707             0.002053         -0.000321284          7.36611e-05         -2.23629e-05          8.47246e-06         -3.85304e-06 
                 1.4               14.328           -0.0273695           0.00273635         -0.000494381          0.000130858          -4.5865e-05          2.00611e-05         -1.05326e-05 
                 1.6              16.1791           -0.0309054           0.00348903         -0.000711807           0.00021275         -8.42009e-05          4.15868e-05         -2.46549e-05 
                 1.8              17.9568           -0.0343012           0.00429788         -0.000973166          0.000322826         -0.000141805          7.77328e-05         -5.11478e-05 
                   2               19.655           -0.0375452           0.00514926          -0.00127621          0.000463392           -0.0002228          0.000133683         -9.62813e-05 
                 2.2              21.2688           -0.0406278           0.00602954          -0.00161708           0.00063537         -0.000330571          0.000214631         -0.000167274 
                 2.4              22.7945           -0.0435422            0.0069256          -0.00199063          0.000838251          -0.00046741          0.000325247         -0.000271667 
                 2.6              24.2298           -0.0462841           0.00782528          -0.00239086           0.00107018         -0.000634313           0.00046918         -0.000416566 
                 2.8              25.5744           -0.0488524           0.00871783          -0.00281136           0.00132824         -0.000830949          0.000648732         -0.000607944 
                   3               26.829            -0.051249           0.00959418          -0.00324576            0.0016087          -0.00105578          0.000864697         -0.000850085 
                 3.2              27.9961           -0.0534784             0.010447          -0.00368804           0.00190742          -0.00130628            0.0011164          -0.00114528 
                 3.4              29.0788           -0.0555467            0.0112707          -0.00413269           0.00222005          -0.00157919           0.00140184          -0.00149372 
