                  dY                  C~1              C~2/C~1              C~3/C~1              C~4/C~1              C~5/C~1              C~6/C~1              C~7/C~1              C~8/C~1 
                 0.2              2.15726          -0.00469614          4.96799e-05         -7.98255e-07          1.71462e-08         -4.60674e-10          1.34911e-11          1.34911e-11 
                 0.4              4.32956          -0.00942503          0.000200108         -6.45308e-06          2.78186e-07         -1.50006e-08          9.69877e-10         -7.98253e-11 
                 0.6              6.53148           -0.0142184          0.000455407         -2.21549e-05          1.44081e-06         -1.17206e-07          1.14437e-08         -1.31673e-09 
                 0.8              8.77662           -0.0191059          0.000822303         -5.37549e-05          4.69754e-06         -5.13488e-07          6.73687e-08         -1.03204e-08 
                   1              11.0771           -0.0241137           0.00130987         -0.000108071          1.19195e-05         -1.64444e-06          2.72298e-07         -5.26175e-08 
                 1.2              13.4429           -0.0292639           0.00192913         -0.000193158          2.58542e-05         -4.32868e-06          8.69863e-07         -2.03967e-07 
                 1.4              15.8815           -0.0345724           0.00269251         -0.000318498          5.03642e-05         -9.96195e-06          2.36503e-06         -6.55102e-07 
                 1.6              18.3972            -0.040049           0.00361312           -0.0004951          9.06923e-05         -2.07805e-05          5.71492e-06         -1.83375e-06 
                 1.8              20.9914           -0.0456962           0.00470391         -0.000735461          0.000153718         -4.01882e-05          1.26108e-05         -4.61703e-06 
                   2              23.6617           -0.0515093           0.00597682          -0.00105336          0.000248169         -7.31352e-05          2.58688e-05         -1.06758e-05 
                 2.2              26.4029           -0.0574766           0.00744186           -0.0014635          0.000384742         -0.000126518          4.99354e-05         -2.29953e-05 
                 2.4              29.2067           -0.0635801           0.00910627          -0.00198099          0.000576087         -0.000209557          9.14926e-05         -4.66065e-05 
                 2.6              32.0621           -0.0697962            0.0109739          -0.00262068          0.000836625         -0.000334084          0.000160122          -8.9541e-05 
                 2.8              34.9564           -0.0760968            0.0130446          -0.00339639           0.00118214         -0.000514669          0.000268941         -0.000163969 
                   3               37.875           -0.0824502            0.0153137          -0.00432009           0.00162918         -0.000768518           0.00043512         -0.000287435 
                 3.2              40.8019           -0.0888218            0.0177721          -0.00540103           0.00219423          -0.00111505          0.000680107         -0.000483989 
                 3.4              43.7207           -0.0951757            0.0204057          -0.00664503           0.00289273          -0.00157517           0.00102948         -0.000785023 
                 3.6              46.6144            -0.101475            0.0231963          -0.00805375           0.00373804          -0.00217018           0.00151224          -0.00122947 
                 3.8              49.4664            -0.107684            0.0261215          -0.00962425           0.00474026          -0.00292041           0.00215952          -0.00186314 
                   4              52.2602            -0.113765            0.0291554           -0.0113488           0.00590532          -0.00384367           0.00300275          -0.00273696 
                 4.2              54.9794            -0.119685            0.0322684           -0.0132141           0.00723371          -0.00495329           0.00407095          -0.00390368 
                 4.4              57.6075            -0.125406             0.035427            -0.015201            0.0087192          -0.00625587           0.00538728          -0.00541286 
                 4.6              60.1271            -0.130891            0.0385938           -0.0172841            0.0103477          -0.00774898           0.00696494          -0.00730409 
                 4.8              62.5208            -0.136102            0.0417279           -0.0194317            0.0120965          -0.00941926           0.00880327          -0.00959946 
                   5              64.7722            -0.141003            0.0447872           -0.0216073            0.0139352           -0.0112418            0.0108849           -0.0122968 
                 5.2              66.8666            -0.145562            0.0477304           -0.0237719            0.0158269           -0.0131807             0.013175           -0.0153652 
                 5.4              68.7914            -0.149752            0.0505179           -0.0258844            0.0177296           -0.0151902            0.0156207           -0.0187419 
                 5.6              70.5365            -0.153551            0.0531135           -0.0279047            0.0195982           -0.0172172            0.0181543           -0.0223343 
                 5.8              72.0942            -0.156942            0.0554853           -0.0297946            0.0213876           -0.0192041            0.0206965           -0.0260241 
                   6              73.4538            -0.159902            0.0575977           -0.0315122            0.0230472           -0.0210845            0.0231516           -0.0296602 
                 6.2              74.6036            -0.162405            0.0594151           -0.0330153            0.0245245           -0.0227873            0.0254129           -0.0330669 
                 6.4               75.539            -0.164441            0.0609144           -0.0342729            0.0257778           -0.0242521            0.0273857           -0.0360806 
                 6.6              76.2662            -0.166024            0.0620928           -0.0352722            0.0267849           -0.0254422            0.0290061           -0.0385833 
                 6.8              76.8028            -0.167192            0.0629696           -0.0360219            0.0275466           -0.0263498            0.0302522            -0.040524 
                   7              77.1761            -0.168005            0.0635833           -0.0365498            0.0280862           -0.0269965            0.0311454           -0.0419232 
                 7.2              77.4197            -0.168535            0.0639852           -0.0368969            0.0284424           -0.0274252            0.0317398           -0.0428582 
                 7.4              77.5676            -0.168857            0.0642301           -0.0371089            0.0286605           -0.0276883            0.0321055           -0.0434349 
                 7.6               77.651            -0.169039            0.0643681           -0.0372286            0.0287838           -0.0278373             0.032313           -0.0437625 
                 7.8              77.6941            -0.169133            0.0644397           -0.0372907            0.0288479           -0.0279148            0.0324209           -0.0439331 
                   8              77.7146            -0.169177            0.0644736           -0.0373202            0.0288782           -0.0279515            0.0324721           -0.0440141 
                 8.2              77.7233            -0.169196            0.0644882           -0.0373328            0.0288913           -0.0279673            0.0324941           -0.0440488 
                 8.4              77.7267            -0.169204            0.0644937           -0.0373376            0.0288963           -0.0279733            0.0325025           -0.0440621 
                 8.6              77.7279            -0.169206            0.0644957           -0.0373393             0.028898           -0.0279754            0.0325055           -0.0440668 
                 8.8              77.7282            -0.169207            0.0644963           -0.0373398            0.0288985           -0.0279761            0.0325063           -0.0440682 
                   9              77.7283            -0.169207            0.0644965             -0.03734            0.0288987           -0.0279763            0.0325066           -0.0440686 
                 9.2              77.7283            -0.169207            0.0644965             -0.03734            0.0288987           -0.0279763            0.0325067           -0.0440687 
                 9.4              77.7284            -0.169207            0.0644965             -0.03734            0.0288987           -0.0279763            0.0325067           -0.0440687 
                 9.6              77.7284            -0.169207            0.0644965             -0.03734            0.0288987           -0.0279763            0.0325067           -0.0440687 
